ID,from_node,to_node,distance,spend_tm
56155,51,56,24431,30
56156,51,57,74699,90
56157,51,58,58632,71
56158,51,59,55302,67
56159,51,60,35012,43
56160,51,61,29568,36
56161,51,62,15702,19
56162,51,63,61510,74
56163,51,64,62846,76
56164,51,65,17415,21
56165,51,66,67379,81
56166,51,67,20005,25
56167,51,68,41966,51
56168,51,69,41803,51
56169,51,70,29532,36
56170,51,71,66099,80
56171,51,72,30396,37
56172,51,73,36228,44
56173,51,74,51517,62
56174,51,75,25909,32
56175,51,76,28926,35
56176,51,77,12820,16
56177,51,78,66613,80
56178,51,79,64029,77
56179,51,80,57802,70
56180,51,81,47218,57
56181,51,82,41874,51
56182,51,83,34687,42
56183,51,84,63684,77
56184,51,85,47447,57
56185,51,86,53848,65
56186,51,87,33686,41
56187,51,88,66004,80
56188,51,89,33131,40
56189,51,90,34229,42
56190,51,91,55444,67
56191,51,92,73120,88
56192,51,93,53179,64
56193,51,94,69129,83
56194,51,95,63795,77
56195,51,96,26718,33
56196,51,97,45545,55
56197,51,98,33456,41
56198,51,99,61317,74
56199,51,100,28598,35
57200,52,0,56115,68
57201,52,1,11605,14
57202,52,2,32816,40
57203,52,3,15394,19
57204,52,4,46942,57
57205,52,5,41344,50
57206,52,6,15581,19
57207,52,7,40358,49
57208,52,8,47295,57
57209,52,9,39372,48
57210,52,10,23427,29
57211,52,11,31068,38
57212,52,12,26502,32
57213,52,13,15825,19
57214,52,14,59144,71
57215,52,15,45744,55
57216,52,16,12548,16
57217,52,17,45120,55
57218,52,18,29175,36
57219,52,19,20015,25
57220,52,20,26778,33
57221,52,21,24141,29
57222,52,22,42897,52
57223,52,23,37575,46
57224,52,24,27652,34
57225,52,25,21458,26
57226,52,26,18204,22
57227,52,27,29367,36
57228,52,28,25264,31
57229,52,29,35492,43
57230,52,30,28141,34
57231,52,31,25958,32
57232,52,32,18569,23
57233,52,33,30396,37
57234,52,34,42497,51
57235,52,35,22574,28
57236,52,36,39094,47
57237,52,37,59435,72
57238,52,38,45437,55
57239,52,39,23795,29
57240,52,40,34742,42
57241,52,41,32751,40
57242,52,42,26578,32
57243,52,43,44488,54
57244,52,44,43897,53
57245,52,45,34645,42
57246,52,46,15525,19
57247,52,47,41605,50
57248,52,48,18508,23
57249,52,49,9325,12
57250,52,50,19541,24
57251,52,51,24488,30
57252,52,53,33057,40
57253,52,54,46382,56
57254,52,55,25412,31
57255,52,56,23764,29
57256,52,57,54441,66
57257,52,58,38373,47
57258,52,59,35056,43
57259,52,60,14725,18
57260,52,61,11397,14
57261,52,62,12999,16
57262,52,63,41257,50
57263,52,64,42579,52
57264,52,65,18830,23
57265,52,66,47142,57
57266,52,67,18613,23
57267,52,68,40574,49
57268,52,69,40408,49
57269,52,70,28143,34
57270,52,71,45861,56
57271,52,72,10113,13
57272,52,73,37672,46
57273,52,74,31258,38
57274,52,75,7066,9
57275,52,76,9199,12
57276,52,77,22248,27
57277,52,78,46377,56
57278,52,79,43746,53
57279,52,80,37517,46
57280,52,81,26950,33
57281,52,82,21594,26
57282,52,83,14413,18
57283,52,84,43404,53
57284,52,85,27176,33
57285,52,86,33587,41
57286,52,87,31225,38
57287,52,88,45768,55
57288,52,89,14598,18
57289,52,90,13947,17
57290,52,91,35199,43
57291,52,92,52857,64
57292,52,93,32911,40
57293,52,94,48862,59
57294,52,95,43518,53
57295,52,96,9749,12
57296,52,97,25271,31
57297,52,98,13177,16
57298,52,99,41063,50
57299,52,100,20495,25
58300,53,0,40336,49
58301,53,1,33220,40
58302,53,2,41723,51
58303,53,3,44258,54
58304,53,4,37997,46
58305,53,5,70271,85
58306,53,6,43519,53
58307,53,7,43076,52
58308,53,8,38187,46
58309,53,9,52542,64
58310,53,10,40055,49
58311,53,11,45067,55
58312,53,12,42162,51
58313,53,13,42974,52
58314,53,14,43382,53
58315,53,15,74707,90
58316,53,16,24749,30
58317,53,17,53157,64
58318,53,18,50102,61
58319,53,19,35690,43
58320,53,20,21976,27
58321,53,21,53020,64
58322,53,22,71828,87
58323,53,23,21867,27
58324,53,24,54890,66
58325,53,25,22950,28
58326,53,26,33865,41
58327,53,27,46653,56
58328,53,28,48791,59
58329,53,29,40641,49
58330,53,30,25451,31
58331,53,31,18549,23
58332,53,32,41770,51
58333,53,33,32972,40
58334,53,34,71446,86
58335,53,35,14669,18
58336,53,36,26544,32
58337,53,37,43662,53
58338,53,38,63151,76
58339,53,39,39454,48
58340,53,40,43920,53
58341,53,41,34129,41
58342,53,42,10668,13
58343,53,43,30752,37
58344,53,44,28178,34
58345,53,45,40564,49
58346,53,46,37581,46
58347,53,47,25880,32
58348,53,48,46414,56
58349,53,49,30619,37
58350,53,50,35213,43
58351,53,51,40155,49
58352,53,52,33057,40
58353,53,54,51421,62
58354,53,55,54243,66
58355,53,56,19932,24
58356,53,57,42343,51
58357,53,58,29207,36
58358,53,59,19351,24
58359,53,60,43218,52
58360,53,61,25846,32
58361,53,62,41420,50
58362,53,63,25557,31
58363,53,64,42848,52
58364,53,65,29582,36
58365,53,66,31432,38
58366,53,67,47439,57
58367,53,68,69400,84
58368,53,69,69235,84
58369,53,70,56967,69
58370,53,71,30151,37
58371,53,72,33539,41
58372,53,73,8815,11
58373,53,74,20438,25
58374,53,75,35903,44
58375,53,76,38036,46
58376,53,77,37925,46
58377,53,78,30666,37
58378,53,79,65966,80
58379,53,80,64406,78
58380,53,81,29249,36
58381,53,82,40607,49
58382,53,83,24470,30
58383,53,84,62454,75
58384,53,85,32876,40
58385,53,86,25816,31
58386,53,87,60055,73
58387,53,88,30057,37
58388,53,89,43434,53
58389,53,90,35868,44
58390,53,91,19493,24
58391,53,92,47662,58
58392,53,93,35071,43
58393,53,94,49424,60
58394,53,95,58323,70
58395,53,96,38585,47
58396,53,97,35844,44
58397,53,98,30066,37
58398,53,99,25363,31
58399,53,100,49327,60
59400,54,0,19385,24
59401,54,1,53781,65
59402,54,2,17796,22
59403,54,3,52284,63
59404,54,4,17665,22
59405,54,5,35868,44
59406,54,6,35018,43
59407,54,7,12585,16
59408,54,8,17476,21
59409,54,9,11254,14
59410,54,10,27176,33
59411,54,11,19545,24
59412,54,12,68663,83
59413,54,13,58006,70
59414,54,14,34618,42
59415,54,15,27428,33
59416,54,16,51241,62
59417,54,17,5887,8
59418,54,18,21440,26
59419,54,19,62184,75
59420,54,20,48475,59
59421,54,21,50651,61
59422,54,22,34559,42
59423,54,23,50108,61
59424,54,24,22967,28
59425,54,25,32685,40
59426,54,26,60365,73
59427,54,27,21246,26
59428,54,28,25347,31
59429,54,29,15121,19
59430,54,30,30190,37
59431,54,31,37086,45
59432,54,32,32031,39
59433,54,33,22676,28
59434,54,34,24174,30
59435,54,35,40955,50
59436,54,36,29106,35
59437,54,37,27464,33
59438,54,38,15873,20
59439,54,39,65955,80
59440,54,40,15873,20
59441,54,41,21522,26
59442,54,42,44957,54
59443,54,43,24904,30
59444,54,44,48976,59
59445,54,45,15967,20
59446,54,46,35070,43
59447,54,47,41937,51
59448,54,48,60689,73
59449,54,49,41260,50
59450,54,50,61708,75
59451,54,51,66652,80
59452,54,52,46382,56
59453,54,53,51421,62
59454,54,55,40224,49
59455,54,56,46434,56
59456,54,57,13320,16
59457,54,58,26449,32
59458,54,59,48618,59
59459,54,60,35904,44
59460,54,61,41316,50
59461,54,62,55262,67
59462,54,63,33403,41
59463,54,64,12784,16
59464,54,65,56119,68
59465,54,66,49773,60
59466,54,67,58788,71
59467,54,68,35929,44
59468,54,69,32297,39
59469,54,70,52930,64
59470,54,71,50405,61
59471,54,72,40506,49
59472,54,73,56087,68
59473,54,74,35222,43
59474,54,75,45012,55
59475,54,76,41993,51
59476,54,77,64493,78
59477,54,78,51916,63
59478,54,79,18788,23
59479,54,80,17239,21
59480,54,81,26379,32
59481,54,82,29016,35
59482,54,83,36180,44
59483,54,84,15268,19
59484,54,85,23408,29
59485,54,86,29836,36
59486,54,87,37280,45
59487,54,88,51985,63
59488,54,89,37790,46
59489,54,90,36669,45
59490,54,91,51262,62
59491,54,92,10695,13
59492,54,93,20558,25
59493,54,94,6689,9
59494,54,95,11126,14
59495,54,96,44208,54
59496,54,97,25323,31
59497,54,98,37429,45
59498,54,99,32927,40
59499,54,100,42352,51
60500,55,0,49907,60
60501,55,1,25235,31
60502,55,2,26599,32
60503,55,3,16331,20
60504,55,4,40730,49
60505,55,5,20109,25
60506,55,6,14993,18
60507,55,7,34145,41
60508,55,8,41084,50
60509,55,9,33163,40
60510,55,10,18465,23
60511,55,11,24851,30
60512,55,12,32751,40
60513,55,13,22062,27
60514,55,14,52930,64
60515,55,15,29223,36
60516,55,16,33753,41
60517,55,17,38915,47
60518,55,18,22960,28
60519,55,19,26258,32
60520,55,20,47977,58
60521,55,21,14685,18
60522,55,22,21660,26
60523,55,23,52954,64
60524,55,24,21438,26
60525,55,25,35533,43
60526,55,26,37776,46
60527,55,27,23151,28
60528,55,28,19047,23
60529,55,29,29276,36
60530,55,30,33050,40
60531,55,31,39934,48
60532,55,32,16744,21
60533,55,33,25548,31
60534,55,34,22491,27
60535,55,35,43781,53
60536,55,36,32873,40
60537,55,37,53224,64
60538,55,38,39237,48
60539,55,39,33362,41
60540,55,40,28527,35
60541,55,41,26530,32
60542,55,42,47786,58
60543,55,43,38271,46
60544,55,44,51832,63
60545,55,45,28428,35
60546,55,46,20919,26
60547,55,47,44798,54
60548,55,48,24744,30
60549,55,49,27855,34
60550,55,50,28484,35
60551,55,51,30734,37
60552,55,52,25412,31
60553,55,53,54243,66
60554,55,54,40224,49
60555,55,56,45006,55
60556,55,57,48257,58
60557,55,58,32185,39
60558,55,59,51456,62
60559,55,60,15246,19
60560,55,61,32634,40
60561,55,62,19236,24
60562,55,63,36250,44
60563,55,64,36383,44
60564,55,65,40059,49
60565,55,66,52597,64
60566,55,67,22752,28
60567,55,68,19372,24
60568,55,69,19202,24
60569,55,70,16889,21
60570,55,71,53230,64
60571,55,72,24931,30
60572,55,73,58937,71
60573,55,74,38078,46
60574,55,75,22559,28
60575,55,76,20427,25
60576,55,77,35442,43
60577,55,78,54738,66
60578,55,79,37530,46
60579,55,80,31297,38
60580,55,81,29250,36
60581,55,82,17870,22
60582,55,83,34019,41
60583,55,84,37190,45
60584,55,85,25618,31
60585,55,86,32696,40
60586,55,87,10016,13
60587,55,88,54807,66
60588,55,89,15027,19
60589,55,90,22605,28
60590,55,91,54097,65
60591,55,92,46666,56
60592,55,93,26713,33
60593,55,94,42665,52
60594,55,95,37309,45
60595,55,96,19874,24
60596,55,97,22644,28
60597,55,98,28413,35
60598,55,99,35776,43
60599,55,100,9120,11
61600,56,0,56123,68
61601,56,1,23932,29
61602,56,2,32835,40
61603,56,3,34960,42
61604,56,4,46954,57
61605,56,5,60938,74
61606,56,6,34207,42
61607,56,7,40371,49
61608,56,8,47307,57
61609,56,9,43203,52
61610,56,10,30740,37
61611,56,11,35741,43
61612,56,12,26442,32
61613,56,13,33682,41
61614,56,14,59159,71
61615,56,15,65354,79
61616,56,16,15407,19
61617,56,17,45124,55
61618,56,18,40773,49
61619,56,19,23181,28
61620,56,20,7231,9
61621,56,21,43714,53
61622,56,22,62492,75
61623,56,23,37614,46
61624,56,24,45559,55
61625,56,25,21496,26
61626,56,26,18144,22
61627,56,27,37328,45
61628,56,28,39467,48
61629,56,29,35510,43
61630,56,30,28173,34
61631,56,31,25996,32
61632,56,32,32457,39
61633,56,33,30422,37
61634,56,34,62100,75
61635,56,35,12647,16
61636,56,36,39119,47
61637,56,37,59446,72
61638,56,38,53799,65
61639,56,39,23734,29
61640,56,40,34758,42
61641,56,41,32775,40
61642,56,42,19043,23
61643,56,43,44506,54
61644,56,44,43931,53
61645,56,45,34664,42
61646,56,46,28274,34
61647,56,47,41637,50
61648,56,48,37121,45
61649,56,49,21323,26
61650,56,50,20671,25
61651,56,51,24431,30
61652,56,52,23764,29
61653,56,53,19932,24
61654,56,54,46434,56
61655,56,55,45006,55
61656,56,57,54470,66
61657,56,58,38403,47
61658,56,59,35074,43
61659,56,60,33931,41
61660,56,61,16562,20
61661,56,62,32130,39
61662,56,63,41282,50
61663,56,64,42616,52
61664,56,65,13848,17
61665,56,66,47152,57
61666,56,67,38146,46
61667,56,68,60108,73
61668,56,69,59944,72
61669,56,70,47674,58
61670,56,71,45872,56
61671,56,72,24254,30
61672,56,73,18092,22
61673,56,74,31288,38
61674,56,75,26615,32
61675,56,76,28749,35
61676,56,77,22188,27
61677,56,78,46387,56
61678,56,79,56681,69
61679,56,80,55120,67
61680,56,81,26988,33
61681,56,82,31322,38
61682,56,83,15187,19
61683,56,84,53170,64
61684,56,85,27217,33
61685,56,86,33619,41
61686,56,87,50764,61
61687,56,88,45777,55
61688,56,89,34147,41
61689,56,90,26582,32
61690,56,91,35216,43
61691,56,92,52890,64
61692,56,93,32949,40
61693,56,94,48899,59
61694,56,95,49039,59
61695,56,96,29297,36
61696,56,97,26561,32
61697,56,98,20782,25
61698,56,99,41088,50
61699,56,100,40038,49
62700,57,0,10269,13
62701,57,1,61836,75
62702,57,2,25876,32
62703,57,3,60346,73
62704,57,4,11764,15
62705,57,5,43954,53
62706,57,6,43090,52
62707,57,7,18346,23
62708,57,8,11411,14
62709,57,9,19344,24
62710,57,10,35250,43
62711,57,11,27627,34
62712,57,12,76707,93
62713,57,13,66064,80
62714,57,14,25509,31
62715,57,15,36554,44
62716,57,16,59293,72
62717,57,17,15006,19
62718,57,18,29523,36
62719,57,19,70234,85
62720,57,20,56521,68
62721,57,21,58719,71
62722,57,22,42647,52
62723,57,23,41020,50
62724,57,24,31051,38
62725,57,25,37194,45
62726,57,26,68409,83
62727,57,27,29327,36
62728,57,28,33427,41
62729,57,29,23202,28
62730,57,30,30523,37
62731,57,31,32694,40
62732,57,32,40104,49
62733,57,33,28281,34
62734,57,34,33294,40
62735,57,35,46031,56
62736,57,36,20005,25
62737,57,37,18351,23
62738,57,38,24998,30
62739,57,39,73998,89
62740,57,40,23956,29
62741,57,41,25931,32
62742,57,42,39637,48
62743,57,43,15798,19
62744,57,44,39883,48
62745,57,45,24048,29
62746,57,46,43139,52
62747,57,47,32841,40
62748,57,48,68748,83
62749,57,49,49321,60
62750,57,50,69757,84
62751,57,51,74699,90
62752,57,52,54441,66
62753,57,53,42343,51
62754,57,54,13320,16
62755,57,55,48257,58
62756,57,56,54470,66
62757,57,58,20275,25
62758,57,59,39499,48
62759,57,60,43996,53
62760,57,61,49409,60
62761,57,62,63353,77
62762,57,63,24283,30
62763,57,64,16087,20
62764,57,65,64211,78
62765,57,66,40653,49
62766,57,67,66879,81
62767,57,68,44020,53
62768,57,69,40389,49
62769,57,70,61021,74
62770,57,71,41285,50
62771,57,72,48599,59
62772,57,73,46967,57
62773,57,74,27386,33
62774,57,75,53104,64
62775,57,76,50085,61
62776,57,77,72585,88
62777,57,78,42796,52
62778,57,79,27906,34
62779,57,80,26357,32
62780,57,81,31720,39
62781,57,82,37108,45
62782,57,83,44272,54
62783,57,84,24386,30
62784,57,85,31500,38
62785,57,86,25063,31
62786,57,87,45371,55
62787,57,88,42864,52
62788,57,89,45882,56
62789,57,90,44761,54
62790,57,91,42142,51
62791,57,92,9536,12
62792,57,93,25759,31
62793,57,94,11312,14
62794,57,95,20244,25
62795,57,96,52299,63
62796,57,97,33416,41
62797,57,98,45521,55
62798,57,99,23808,29
62799,57,100,50444,61
63800,58,0,21875,27
63801,58,1,45768,55
63802,58,2,16705,21
63803,58,3,44276,54
63804,58,4,12978,16
63805,58,5,45251,55
63806,58,6,27019,33
63807,58,7,18057,22
63808,58,8,13167,16
63809,58,9,27521,34
63810,58,10,19179,24
63811,58,11,20049,25
63812,58,12,60641,73
63813,58,13,49995,60
63814,58,14,24918,30
63815,58,15,49682,60
63816,58,16,43225,52
63817,58,17,28135,34
63818,58,18,25083,31
63819,58,19,54166,65
63820,58,20,40454,49
63821,58,21,42649,52
63822,58,22,46807,57
63823,58,23,27885,34
63824,58,24,29871,36
63825,58,25,21124,26
63826,58,26,52343,63
63827,58,27,21636,26
63828,58,28,23774,29
63829,58,29,15624,19
63830,58,30,14453,18
63831,58,31,16624,20
63832,58,32,24033,29
63833,58,33,12209,15
63834,58,34,46423,56
63835,58,35,29963,36
63836,58,36,6873,9
63837,58,37,25200,31
63838,58,38,38126,46
63839,58,39,57932,70
63840,58,40,18901,23
63841,58,41,9859,12
63842,58,42,23569,29
63843,58,43,10268,13
63844,58,44,26750,33
63845,58,45,15546,19
63846,58,46,27068,33
63847,58,47,19708,24
63848,58,48,52679,64
63849,58,49,33252,40
63850,58,50,53690,65
63851,58,51,58632,71
63852,58,52,38373,47
63853,58,53,29207,36
63854,58,54,26449,32
63855,58,55,32185,39
63856,58,56,38403,47
63857,58,57,20275,25
63858,58,59,26351,32
63859,58,60,27885,34
63860,58,61,33309,40
63861,58,62,47226,57
63862,58,63,11145,14
63863,58,64,17855,22
63864,58,65,48105,58
63865,58,66,27494,33
63866,58,67,50742,61
63867,58,68,44485,54
63868,58,69,44315,54
63869,58,70,44880,54
63870,58,71,28126,34
63871,58,72,32493,39
63872,58,73,33831,41
63873,58,74,12972,16
63874,58,75,36992,45
63875,58,76,33973,41
63876,58,77,56466,68
63877,58,78,29635,36
63878,58,79,41005,50
63879,58,80,39451,48
63880,58,81,15635,19
63881,58,82,21007,26
63882,58,83,28179,34
63883,58,84,37488,45
63884,58,85,15411,19
63885,58,86,8987,11
63886,58,87,35128,43
63887,58,88,29704,36
63888,58,89,29770,36
63889,58,90,28657,35
63890,58,91,28992,35
63891,58,92,22662,28
63892,58,93,10080,13
63893,58,94,24432,30
63894,58,95,33351,41
63895,58,96,36185,44
63896,58,97,17322,21
63897,58,98,29422,36
63898,58,99,10670,13
63899,58,100,34321,42
64900,59,0,33428,41
64901,59,1,42447,51
64902,59,2,38861,47
64903,59,3,41383,50
64904,59,4,35139,43
64905,59,5,67413,81
64906,59,6,40650,49
64907,59,7,40218,49
64908,59,8,35329,43
64909,59,9,49687,60
64910,59,10,37189,45
64911,59,11,42206,51
64912,59,12,57307,69
64913,59,13,46677,57
64914,59,14,28209,34
64915,59,15,71859,87
64916,59,16,39900,48
64917,59,17,50305,61
64918,59,18,47241,57
64919,59,19,50839,62
64920,59,20,37122,45
64921,59,21,50150,61
64922,59,22,68971,83
64923,59,23,6709,9
64924,59,24,52031,63
64925,59,25,20076,25
64926,59,26,49010,59
64927,59,27,43792,53
64928,59,28,45929,56
64929,59,29,37780,46
64930,59,30,22581,28
64931,59,31,15675,19
64932,59,32,38902,47
64933,59,33,30105,37
64934,59,34,68594,83
64935,59,35,26640,32
64936,59,36,23678,29
64937,59,37,28486,35
64938,59,38,60303,73
64939,59,39,54598,66
64940,59,40,41059,50
64941,59,41,31264,38
64942,59,42,20247,25
64943,59,43,27890,34
64944,59,44,13017,16
64945,59,45,37702,46
64946,59,46,34710,42
64947,59,47,10836,14
64948,59,48,49361,60
64949,59,49,29936,36
64950,59,50,50362,61
64951,59,51,55302,67
64952,59,52,35056,43
64953,59,53,19351,24
64954,59,54,48618,59
64955,59,55,51456,62
64956,59,56,35074,43
64957,59,57,39499,48
64958,59,58,26351,32
64959,59,60,40369,49
64960,59,61,29974,36
64961,59,62,43866,53
64962,59,63,19400,24
64963,59,64,39983,48
64964,59,65,44763,54
64965,59,66,16289,20
64966,59,67,47374,57
64967,59,68,66567,80
64968,59,69,66400,80
64969,59,70,54137,65
64970,59,71,15008,19
64971,59,72,30687,37
64972,59,73,23325,28
64973,59,74,17566,22
64974,59,75,33645,41
64975,59,76,35188,43
64976,59,77,53114,64
64977,59,78,15525,19
64978,59,79,63114,76
64979,59,80,61556,74
64980,59,81,26385,32
64981,59,82,37752,46
64982,59,83,24849,30
64983,59,84,59600,72
64984,59,85,30014,37
64985,59,86,22945,28
64986,59,87,57217,69
64987,59,88,14915,18
64988,59,89,40587,49
64989,59,90,33015,40
64990,59,91,6839,9
64991,59,92,44794,54
64992,59,93,32206,39
64993,59,94,46559,56
64994,59,95,55466,67
64995,59,96,35738,43
64996,59,97,32984,40
64997,59,98,27210,33
64998,59,99,19874,24
64999,59,100,46486,56
66000,60,0,45590,55
66001,60,1,22130,27
66002,60,2,22290,27
66003,60,3,20623,25
66004,60,4,36417,44
66005,60,5,31165,38
66006,60,6,5056,7
66007,60,7,29832,36
66008,60,8,36770,45
66009,60,9,28846,35
66010,60,10,12902,16
66011,60,11,20542,25
66012,60,12,37027,45
66013,60,13,26350,32
66014,60,14,48619,59
66015,60,15,35565,43
66016,60,16,22728,28
66017,60,17,34594,42
66018,60,18,18650,23
66019,60,19,30540,37
66020,60,20,36958,45
66021,60,21,18982,23
66022,60,22,32718,40
66023,60,23,41920,51
66024,60,24,17126,21
66025,60,25,24498,30
66026,60,26,28729,35
66027,60,27,18842,23
66028,60,28,14739,18
66029,60,29,24967,30
66030,60,30,22010,27
66031,60,31,28899,35
66032,60,32,8044,10
66033,60,33,19871,24
66034,60,34,32318,39
66035,60,35,32754,40
66036,60,36,28569,35
66037,60,37,48910,59
66038,60,38,34911,42
66039,60,39,34319,42
66040,60,40,24216,30
66041,60,41,22225,27
66042,60,42,36758,45
66043,60,43,33962,41
66044,60,44,40793,49
66045,60,45,24120,29
66046,60,46,9880,12
66047,60,47,33758,41
66048,60,48,29033,35
66049,60,49,16822,21
66050,60,50,30066,37
66051,60,51,35012,43
66052,60,52,14725,18
66053,60,53,43218,52
66054,60,54,35904,44
66055,60,55,15246,19
66056,60,56,33931,41
66057,60,57,43996,53
66058,60,58,27885,34
66059,60,59,40369,49
66060,60,61,21585,26
66061,60,62,23535,29
66062,60,63,30765,37
66063,60,64,32074,39
66064,60,65,29013,35
66065,60,66,41536,50
66066,60,67,27049,33
66067,60,68,30412,37
66068,60,69,30243,37
66069,60,70,21186,26
66070,60,71,42169,51
66071,60,72,13885,17
66072,60,73,47882,58
66073,60,74,27024,33
66074,60,75,13306,16
66075,60,76,10288,13
66076,60,77,32779,40
66077,60,78,43677,53
66078,60,79,33226,40
66079,60,80,26993,33
66080,60,81,18198,22
66081,60,82,11076,14
66082,60,83,22969,28
66083,60,84,32885,40
66084,60,85,16667,21
66085,60,86,23087,28
66086,60,87,21058,26
66087,60,88,43746,53
66088,60,89,6084,8
66089,60,90,11558,14
66090,60,91,43038,52
66091,60,92,42355,51
66092,60,93,22404,27
66093,60,94,38356,47
66094,60,95,33003,40
66095,60,96,12499,15
66096,60,97,14758,18
66097,60,98,17365,21
66098,60,99,30570,37
66099,60,100,10632,13
67100,61,0,51004,62
67101,61,1,16691,21
67102,61,2,27712,34
67103,61,3,22593,28
67104,61,4,41834,51
67105,61,5,48561,59
67106,61,6,21836,27
67107,61,7,35250,43
67108,61,8,42187,51
67109,61,9,34261,42
67110,61,10,18368,23
67111,61,11,25963,32
67112,61,12,31580,38
67113,61,13,21316,26
67114,61,14,54038,65
67115,61,15,52970,64
67116,61,16,14153,17
67117,61,17,40007,49
67118,61,18,28397,35
67119,61,19,25097,31
67120,61,20,19591,24
67121,61,21,31344,38
67122,61,22,50114,61
67123,61,23,32484,39
67124,61,24,33183,40
67125,61,25,16366,20
67126,61,26,23282,28
67127,61,27,24953,30
67128,61,28,27092,33
67129,61,29,30388,37
67130,61,30,23045,28
67131,61,31,20866,26
67132,61,32,20086,25
67133,61,33,25297,31
67134,61,34,49719,60
67135,61,35,15381,19
67136,61,36,33994,41
67137,61,37,54326,66
67138,61,38,41416,50
67139,61,39,28872,35
67140,61,40,29636,36
67141,61,41,27650,34
67142,61,42,19384,24
67143,61,43,39384,48
67144,61,44,38803,47
67145,61,45,29541,36
67146,61,46,15904,20
67147,61,47,36509,44
67148,61,48,24756,30
67149,61,49,8956,11
67150,61,50,24622,30
67151,61,51,29568,36
67152,61,52,11397,14
67153,61,53,25846,32
67154,61,54,41316,50
67155,61,55,32634,40
67156,61,56,16562,20
67157,61,57,49409,60
67158,61,58,33309,40
67159,61,59,29974,36
67160,61,60,21585,26
67161,61,62,19785,24
67162,61,63,36166,44
67163,61,64,37490,45
67164,61,65,18988,23
67165,61,66,42049,51
67166,61,67,25807,31
67167,61,68,47768,58
67168,61,69,47602,58
67169,61,70,35337,43
67170,61,71,40768,49
67171,61,72,11896,15
67172,61,73,30472,37
67173,61,74,26168,32
67174,61,75,14262,18
67175,61,76,16395,20
67176,61,77,27336,33
67177,61,78,41284,50
67178,61,79,44323,54
67179,61,80,42764,52
67180,61,81,21860,27
67181,61,82,18962,23
67182,61,83,9324,12
67183,61,84,40810,49
67184,61,85,22087,27
67185,61,86,28497,35
67186,61,87,38420,47
67187,61,88,40675,49
67188,61,89,21794,27
67189,61,90,14224,18
67190,61,91,30107,37
67191,61,92,47766,58
67192,61,93,27821,34
67193,61,94,43772,53
67194,61,95,38429,47
67195,61,96,16945,21
67196,61,97,20181,25
67197,61,98,8421,11
67198,61,99,35972,44
67199,61,100,27690,34
68200,62,0,64945,78
68201,62,1,12413,15
68202,62,2,41635,50
68203,62,3,7104,9
68204,62,4,55767,67
68205,62,5,32928,40
68206,62,6,24392,30
68207,62,7,49182,60
68208,62,8,56121,68
68209,62,9,48200,58
68210,62,10,32240,39
68211,62,11,39888,48
68212,62,12,17720,22
68213,62,13,7028,9
68214,62,14,67966,82
68215,62,15,44262,54
68216,62,16,20930,26
68217,62,17,53953,65
68218,62,18,37997,46
68219,62,19,13153,16
68220,62,20,35154,43
68221,62,21,15742,19
68222,62,22,34479,42
68223,62,23,46377,56
68224,62,24,36475,44
68225,62,25,30260,37
68226,62,26,24952,30
68227,62,27,38187,46
68228,62,28,34083,41
68229,62,29,44312,54
68230,62,30,36948,45
68231,62,31,34760,42
68232,62,32,27380,33
68233,62,33,39209,48
68234,62,34,37529,46
68235,62,35,30958,38
68236,62,36,47908,58
68237,62,37,68262,82
68238,62,38,54275,66
68239,62,39,20538,25
68240,62,40,43563,53
68241,62,41,41566,50
68242,62,42,34964,42
68243,62,43,53307,64
68244,62,44,52702,64
68245,62,45,43465,53
68246,62,46,24332,30
68247,62,47,50414,61
68248,62,48,9710,12
68249,62,49,18124,22
68250,62,50,15661,19
68251,62,51,15702,19
68252,62,52,12999,16
68253,62,53,41420,50
68254,62,54,55262,67
68255,62,55,19236,24
68256,62,56,32130,39
68257,62,57,63353,77
68258,62,58,47226,57
68259,62,59,43866,53
68260,62,60,23535,29
68261,62,61,19785,24
68262,62,63,50055,61
68263,62,64,51377,62
68264,62,65,27219,33
68265,62,66,55939,68
68266,62,67,10223,13
68267,62,68,32184,39
68268,62,69,32018,39
68269,62,70,19753,24
68270,62,71,54658,66
68271,62,72,18911,23
68272,62,73,46061,56
68273,62,74,40056,49
68274,62,75,14419,18
68275,62,76,17436,21
68276,62,77,22614,28
68277,62,78,55174,67
68278,62,79,52544,64
68279,62,80,46315,56
68280,62,81,35747,43
68281,62,82,30392,37
68282,62,83,23211,28
68283,62,84,52201,63
68284,62,85,35974,44
68285,62,86,42385,51
68286,62,87,22836,28
68287,62,88,54565,66
68288,62,89,21641,26
68289,62,90,22745,28
68290,62,91,43996,53
68291,62,92,61654,74
68292,62,93,41709,51
68293,62,94,57659,70
68294,62,95,52316,63
68295,62,96,15227,19
68296,62,97,34068,41
68297,62,98,21975,27
68298,62,99,49860,60
68299,62,100,17100,21
69300,63,0,18972,23
69301,63,1,48651,59
69302,63,2,23652,29
69303,63,3,47163,57
69304,63,4,19927,24
69305,63,5,52201,63
69306,63,6,29911,36
69307,63,7,25007,31
69308,63,8,20117,25
69309,63,9,34473,42
69310,63,10,22072,27
69311,63,11,26996,33
69312,63,12,63517,77
69313,63,13,52880,64
69314,63,14,22020,27
69315,63,15,56640,68
69316,63,16,46105,56
69317,63,17,35089,43
69318,63,18,32031,39
69319,63,19,57046,69
